Relative_x,Smoothed_lq6,Std_lq6
1.820000000000054285e+01,7.941895464939436877e-01,8.765204289718414588e-02
1.830000000000054428e+01,7.941920339928344452e-01,8.484519341183263674e-02
1.840000000000054570e+01,7.941920795841519443e-01,8.474518678454741327e-02
1.850000000000054712e+01,7.941890050415895130e-01,8.320582954791509722e-02
1.860000000000054854e+01,7.941824926232411430e-01,8.309769311836767702e-02
1.870000000000054996e+01,7.941726671861428777e-01,8.237786314400576126e-02
1.880000000000055138e+01,7.941600967506211584e-01,8.619043442595732130e-02
1.890000000000055280e+01,7.941457111193533924e-01,8.725479055546735141e-02
1.900000000000055422e+01,7.941306537388159725e-01,8.861419951409973961e-02
1.910000000000055564e+01,7.941160950508587835e-01,9.145800576034317231e-02
1.920000000000055707e+01,7.941030436529618042e-01,9.305264208423766337e-02
1.930000000000055849e+01,7.940921926706442369e-01,9.150622600239757820e-02
1.940000000000055991e+01,7.940838320052694410e-01,8.802835340760815919e-02
1.950000000000056133e+01,7.940778435137568758e-01,8.959887627573724644e-02
1.960000000000056275e+01,7.940737785753455569e-01,8.843229070626855426e-02
1.970000000000056417e+01,7.940710000106991906e-01,8.548383248101490417e-02
1.980000000000056559e+01,7.940688570278727765e-01,8.456518815387878418e-02
1.990000000000056701e+01,7.940668556046447391e-01,8.432140905486938676e-02
2.000000000000056843e+01,7.940647883921976291e-01,8.355547932841207726e-02
