Relative_x,Smoothed_lq6,Std_lq6
1.820000000000054285e+01,7.980326965428500285e-01,8.160841417072899062e-02
1.830000000000054428e+01,7.980556428454043116e-01,8.157734245584626065e-02
1.840000000000054570e+01,7.980523145537328222e-01,8.156662145969652278e-02
1.850000000000054712e+01,7.980234333764758548e-01,8.203201905253661164e-02
1.860000000000054854e+01,7.979719438545795906e-01,8.531948990859641868e-02
1.870000000000054996e+01,7.979029322186214079e-01,8.478524263922188053e-02
1.880000000000055138e+01,7.978234337432934531e-01,8.590143153531945575e-02
1.890000000000055280e+01,7.977420353477422399e-01,8.788187159822093142e-02
1.900000000000055422e+01,7.976681865702656138e-01,9.443539570299418207e-02
1.910000000000055564e+01,7.976111933704298496e-01,9.127056042949054093e-02
1.920000000000055707e+01,7.975789847136742772e-01,1.021987410506240423e-01
1.930000000000055849e+01,7.975768763239194925e-01,9.313425214523020357e-02
1.940000000000055991e+01,7.976066406646441509e-01,9.502510995030957752e-02
1.950000000000056133e+01,7.976661599127349289e-01,8.874215322108028325e-02
1.960000000000056275e+01,7.977497776366279103e-01,9.230713015398450683e-02
1.970000000000056417e+01,7.978492439282789395e-01,8.967058161254075344e-02
1.980000000000056559e+01,7.979549786370390141e-01,8.939399420898853921e-02
1.990000000000056701e+01,7.980573345580354028e-01,8.679537091168038065e-02
2.000000000000056843e+01,7.981476228520403282e-01,8.525331497924455715e-02
