# q S(q)
4.514092184186460521e+00 7.325434271055567548e-01
4.564528968367314476e+00 7.471503623266491090e-01
4.614965752548169320e+00 7.899147291766317469e-01
4.665402536729024163e+00 8.021490423327967134e-01
4.715839320909877230e+00 8.173022912970429044e-01
4.766276105090732074e+00 8.286588351112711415e-01
4.816712889271586917e+00 8.596561690069560724e-01
4.867149673452440872e+00 9.237853674318236008e-01
4.917586457633294827e+00 9.709815496150588920e-01
4.968023241814149671e+00 1.017174637962389383e+00
5.018460025995003626e+00 1.107824863369082591e+00
5.068896810175857581e+00 1.137134735655122020e+00
5.119333594356712425e+00 1.076068973981465504e+00
5.169770378537567268e+00 1.055554318613367570e+00
5.220207162718420335e+00 1.046940216675130042e+00
5.270643946899275178e+00 1.068688136646921638e+00
5.321080731080130022e+00 1.080064114050434343e+00
5.371517515260983977e+00 1.063631506598178733e+00
5.421954299441837932e+00 1.051384904569579115e+00
5.472391083622692776e+00 1.078331336557241338e+00
5.522827867803546731e+00 1.105667156133942619e+00
5.573264651984400686e+00 1.124325769115543938e+00
5.623701436165255529e+00 1.148689314588801302e+00
5.674138220346110373e+00 1.197883068826019359e+00
5.724575004526963440e+00 1.232548175004983371e+00
5.775011788707818283e+00 1.133209598517443073e+00
5.825448572888673127e+00 1.083927478859213478e+00
5.875885357069527082e+00 1.057307298647490290e+00
5.926322141250381037e+00 1.033890938248443581e+00
5.976758925431235880e+00 1.024044028805214390e+00
6.027195709612089836e+00 1.009467281064814426e+00
6.077632493792943791e+00 1.005514432755282295e+00
6.128069277973798634e+00 1.035789044744750198e+00
6.178506062154653478e+00 1.049768808136150033e+00
6.228942846335506545e+00 1.013396166755290206e+00
6.279379630516361388e+00 1.031005210563459285e+00
6.329816414697216231e+00 1.008910202880336060e+00
6.380253198878070187e+00 1.015119589482866624e+00
6.430689983058924142e+00 1.029109489435330760e+00
6.481126767239778985e+00 1.027971729341762508e+00
6.531563551420632940e+00 1.045857434598754132e+00
6.582000335601486896e+00 1.066887621386138907e+00
6.632437119782341739e+00 1.050562802062177337e+00
6.682873903963196582e+00 1.028920122316065555e+00
6.733310688144049649e+00 1.004038279425438107e+00
6.783747472324904493e+00 9.892440984367244505e-01
6.834184256505759336e+00 9.985454194665297489e-01
6.884621040686613291e+00 9.778037689062453186e-01
6.935057824867467247e+00 9.543220187774186236e-01
6.985494609048322090e+00 9.623947874858922447e-01
7.035931393229176045e+00 9.331232305826905327e-01
7.086368177410030000e+00 9.106609748369427493e-01
7.136804961590884844e+00 9.220873188506963913e-01
7.187241745771739687e+00 9.107685922583294014e-01
7.237678529952592754e+00 9.004999307321521762e-01
7.288115314133447598e+00 8.947630900461018832e-01
7.338552098314302441e+00 9.033944133358733364e-01
7.388988882495156396e+00 9.063775101962489034e-01
7.439425666676010351e+00 9.007484934768237306e-01
7.489862450856865195e+00 8.985812260214430802e-01
7.540299235037719150e+00 9.152681312808360614e-01
7.590736019218573105e+00 9.418304712186120753e-01
7.641172803399427949e+00 9.595847650629217851e-01
7.691609587580282792e+00 9.629359465281355224e-01
7.742046371761135859e+00 9.492246376842756739e-01
7.792483155941990702e+00 9.521118590217526600e-01
7.842919940122845546e+00 9.636717734463716711e-01
7.893356724303699501e+00 9.857931718111112573e-01
7.943793508484553456e+00 9.965079210508628327e-01
7.994230292665408300e+00 9.995472287971192138e-01
