# q S(q)
4.766276105090732074e+00 9.065033796069271732e-01
4.816712889271586917e+00 9.309910187540334503e-01
4.867149673452440872e+00 9.374841880966149343e-01
4.917586457633294827e+00 9.598444329748838655e-01
4.968023241814149671e+00 9.851912689175028603e-01
5.018460025995003626e+00 9.848142977092563255e-01
5.068896810175857581e+00 1.007838394128861337e+00
5.119333594356712425e+00 1.034583819787730619e+00
5.169770378537567268e+00 1.039512584312212162e+00
5.220207162718420335e+00 1.063983843948513197e+00
5.270643946899275178e+00 1.089985485713699909e+00
5.321080731080130022e+00 1.063196742013367668e+00
5.371517515260983977e+00 1.078915374776663327e+00
5.421954299441837932e+00 1.111578021918074644e+00
5.472391083622692776e+00 1.119781195705907617e+00
5.522827867803546731e+00 1.101558562856536749e+00
5.573264651984400686e+00 1.092208106463631312e+00
5.623701436165255529e+00 1.062636750551262388e+00
5.674138220346110373e+00 1.078597586246622830e+00
5.724575004526963440e+00 1.111488566489974072e+00
5.775011788707818283e+00 1.079213946585584560e+00
5.825448572888673127e+00 1.069756973036559478e+00
5.875885357069527082e+00 1.080968851787338370e+00
5.926322141250381037e+00 1.060800168179276470e+00
5.976758925431235880e+00 1.068887802385609875e+00
6.027195709612089836e+00 1.074015828326069233e+00
6.077632493792943791e+00 1.027730553148227699e+00
6.128069277973798634e+00 1.051436012605457826e+00
6.178506062154653478e+00 1.037627019796028449e+00
6.228942846335506545e+00 1.018261389797590066e+00
6.279379630516361388e+00 1.000592108851716011e+00
6.329816414697216231e+00 1.007330208619392486e+00
6.380253198878070187e+00 1.017223677881002875e+00
6.430689983058924142e+00 1.020447688730557356e+00
6.481126767239778985e+00 1.009802334438108851e+00
6.531563551420632940e+00 9.853234320221055942e-01
6.582000335601486896e+00 9.711130446637035174e-01
6.632437119782341739e+00 9.613692727794528325e-01
6.682873903963196582e+00 9.683590949697348238e-01
6.733310688144049649e+00 9.578409587904372913e-01
6.783747472324904493e+00 9.486166350567682981e-01
6.834184256505759336e+00 9.374950853446286647e-01
6.884621040686613291e+00 9.640458486456014997e-01
6.935057824867467247e+00 9.669556302064310493e-01
6.985494609048322090e+00 9.447195929948919435e-01
7.035931393229176045e+00 9.375397917223202704e-01
7.086368177410030000e+00 9.470837179330618971e-01
7.136804961590884844e+00 9.541085564265647800e-01
7.187241745771739687e+00 9.270069342816394942e-01
7.237678529952592754e+00 9.353871970039420169e-01
7.288115314133447598e+00 9.598944793485385540e-01
7.338552098314302441e+00 9.696486417697379734e-01
7.388988882495156396e+00 9.718422625286722294e-01
7.439425666676010351e+00 9.694534690602574223e-01
7.489862450856865195e+00 9.612730631758935607e-01
7.540299235037719150e+00 9.555590109496535645e-01
7.590736019218573105e+00 9.569141558923964785e-01
7.641172803399427949e+00 9.705528404884624649e-01
7.691609587580282792e+00 9.924262789969894305e-01
7.742046371761135859e+00 1.017933309671273268e+00
7.792483155941990702e+00 1.008689743864607413e+00
7.842919940122845546e+00 1.000359910445254075e+00
7.893356724303699501e+00 9.981370009914636299e-01
7.943793508484553456e+00 9.991222067665950224e-01
7.994230292665408300e+00 1.002640347948298816e+00
